,BiGG_ID,sample_id,author,flux,normalized_flux,relative_error
3415,SUCDi,pfkA,Exp_iML1515,2.112522009999601,73.86440594404199,1.1702604698355596
3416,SUCDi,pfkA,Ishii,1.9856,73.0,0.0
3417,SUCDi,pfkA,Khodayari,81.93686527660813,89.3974118228722,18.342154978000096
3418,SUCDi,pfkA,Kurata,219.22189320513,14.650016867878454,398.2929416283431
3419,SUCDi,pfkA,Millard,-4.7899959119389435e-08,-0.004802066461761694,1000.0
3420,SUCDi,pfkA,iML1515,0.8772142328461905,30.67182632329337,138.00343426097513
3421,SUCDi,pfkB,ECC2,0.06353790000000001,2.221604895104895,1000.0
3422,SUCDi,pfkB,Ec_core,0.0,0.0,1000.0
3423,SUCDi,pfkB,Exp_ECC2,2.0781719053422885,72.66335333364646,6.417751341909388
3424,SUCDi,pfkB,Exp_iML1515,2.112522009999601,73.86440594404199,7.939420711627644
3425,SUCDi,pfkB,Ishii,1.9312,68.0,0.0
3426,SUCDi,pfkB,Khodayari,81.93686527660813,89.3974118228722,23.93515806169872
3427,SUCDi,pfkB,Kurata,219.22189320513,14.650016867878454,364.16328809215514
3428,SUCDi,pfkB,Millard,-4.7899959119389435e-08,-0.004802066461761694,1000.0
3429,SUCDi,pfkB,iML1515,0.8772142328461905,30.67182632329337,121.70182917460694
3430,SUCDi,pgi,ECC2,0.06353790000000001,2.221604895104895,1000.0
3431,SUCDi,pgi,Ec_core,0.7363918235294057,25.569160539215478,126.83576142848052
3432,SUCDi,pgi,Exp_ECC2,1.2585085861565446,44.003796718760306,31.80680833222884
3433,SUCDi,pgi,Exp_iML1515,2.1125220099999993,72.02313177562512,19.470316591219078
3434,SUCDi,pgi,Ishii,1.5834,58.0,0.0
3435,SUCDi,pgi,Khodayari,4.095435603542029,62.729632653090476,7.539710425607702
3436,SUCDi,pgi,Kurata,133.652519212996,6.716990675077386,763.4819192946369
3437,SUCDi,pgi,Millard,0.29583795780339506,144.0687304568785,59.74143742638165
3438,SUCDi,pgi,iML1515,0.8772142328461939,29.836637297574462,94.39187942508202
3439,SUCDi,pgl,ECC2,0.25926390800000365,9.065171608391736,782.4984617604266
3440,SUCDi,pgl,Ec_core,1.5999146842105263,55.55259320175438,44.00767883050609
3441,SUCDi,pgl,Exp_ECC2,2.1937074318847167,76.70305705890618,4.298320128964145
3442,SUCDi,pgl,Exp_iML1515,2.2942565507937167,79.87256106676989,0.15955283207155027
3443,SUCDi,pgl,Ishii,2.688,80.0,0.0
